date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:35:44	464400/464400	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a32-71610%22	http://www.urbanui.com/serein/template/vendors/tinymce/tinymce.min.js	C:/vendor/vendor/www.urbanui.com/serein/template/vendors/tinymce/tinymce.min.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/forms/text_editor.html)
12:35:45	1917/1917	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-77d%22	http://www.urbanui.com/serein/template/js/sparkline.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/sparkline.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/charts/sparkline.html)
12:35:45	5764/5764	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-1684%22	http://www.urbanui.com/serein/template/js/c3.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/c3.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/charts/c3.html)
12:35:46	4837/4837	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-12e5%22	http://www.urbanui.com/serein/template/js/chartist.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/chartist.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/charts/chartist.html)
12:35:46	3408/3408	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-d50%22	http://www.urbanui.com/serein/template/js/just-gage.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/just-gage.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/charts/justGage.html)
12:35:47	821/821	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-335%22	http://www.urbanui.com/serein/template/js/data-table.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/data-table.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/tables/data-table.html)
12:35:47	4891/4891	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-131b%22	http://www.urbanui.com/serein/template/js/js-grid.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/js-grid.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/tables/js-grid.html)
12:35:49	112481/112481	---MC-	200	added ('OK')	text/javascript	date:Tue,%2029%20Jan%202019%2018:30:31%20GMT	https://www.gstatic.com/charts/loader.js	C:/vendor/vendor/www.gstatic.com/charts/loader.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/charts/google-charts.html)
12:35:49	21812/21812	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-5534%22	http://www.urbanui.com/serein/template/js/db.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/db.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/tables/js-grid.html)
12:35:51	5181296/5181296	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a32-4f0f70%22	http://www.urbanui.com/serein/template/vendors/js/vendor.bundle.addons.js	C:/vendor/vendor/www.urbanui.com/serein/template/vendors/js/vendor.bundle.addons.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/)
12:35:51	3203/3203	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-c83%22	http://www.urbanui.com/serein/template/js/jq.tablesort.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/jq.tablesort.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/tables/sortable-table.html)
12:35:51	243/243	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-f3%22	http://www.urbanui.com/serein/template/js/tablesorter.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/tablesorter.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/tables/sortable-table.html)
12:35:52	2457/2457	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-999%22	http://www.urbanui.com/serein/template/js/alerts.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/alerts.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/ui-features/popups.html)
12:35:52	914/914	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-392%22	http://www.urbanui.com/serein/template/js/avgrund.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/avgrund.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/ui-features/popups.html)
12:35:52	2476/2476	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-9ac%22	http://www.urbanui.com/serein/template/js/toastDemo.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/toastDemo.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/ui-features/notifications.html)
12:35:53	1877/1877	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-755%22	http://www.urbanui.com/serein/template/js/desktop-notification.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/desktop-notification.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/ui-features/notifications.html)
12:35:54	33688/33688	---MCZ	200	added ('OK')	text/css	etag:W/%225bab8a31-8398%22	http://www.urbanui.com/serein/template/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css	C:/vendor/vendor/www.urbanui.com/serein/template/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/icons/flag-icons.html)
12:35:54	12958/12958	---MCZ	200	added ('OK')	text/css	etag:W/%225bab8a31-329e%22	http://www.urbanui.com/serein/template/vendors/iconfonts/simple-line-icon/css/simple-line-icons.css	C:/vendor/vendor/www.urbanui.com/serein/template/vendors/iconfonts/simple-line-icon/css/simple-line-icons.css	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/icons/simple-line-icon.html)
12:35:55	17484/17484	---MCZ	200	added ('OK')	text/css	etag:W/%225bab8a31-444c%22	http://www.urbanui.com/serein/template/vendors/iconfonts/ti-icons/css/themify-icons.css	C:/vendor/vendor/www.urbanui.com/serein/template/vendors/iconfonts/ti-icons/css/themify-icons.css	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/icons/themify.html)
12:35:56	174/174	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-ae%22	http://www.urbanui.com/serein/template/js/mapeal.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/mapeal.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/maps/mapeal.html)
12:35:58	3558/3558	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-de6%22	http://www.urbanui.com/serein/template/js/mapeal_example_2.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/mapeal_example_2.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/maps/mapeal.html)
12:35:59	298432/298432	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-48dc0%22	http://www.urbanui.com/serein/template/js/mapeal_example_1.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/mapeal_example_1.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/maps/mapeal.html)
12:35:59	4746/4746	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-128a%22	http://www.urbanui.com/serein/template/js/maps.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/maps.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/maps/vector-map.html)
12:36:00	13952/13952	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-3680%22	http://www.urbanui.com/serein/template/js/google-maps.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/google-maps.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/maps/google-maps.html)
12:36:01	14222/14222	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-378e%22	http://www.urbanui.com/serein/template/images/faces/face13.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/faces/face13.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/samples/lock-screen.html)
12:36:01	9317/9317	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-2465%22	http://www.urbanui.com/serein/template/images/faces/face16.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/faces/face16.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/samples/profile.html)
12:36:03	9230/9230	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-240e%22	http://www.urbanui.com/serein/template/images/faces/face19.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/faces/face19.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/samples/profile.html)
12:36:03	168/168	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-a8%22	http://www.urbanui.com/serein/template/js/profile-demo.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/profile-demo.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/samples/profile.html)
12:36:11	21243/21243	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-52fb%22	http://www.urbanui.com/serein/template/images/samples/300x300/9.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/samples/300x300/9.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/samples/news-grid.html)
12:36:15	30738/30738	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-7812%22	http://www.urbanui.com/serein/template/images/samples/300x300/8.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/samples/300x300/8.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/samples/news-grid.html)
12:36:15	244193/244193	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-3b9e1%22	http://www.urbanui.com/serein/template/images/samples/1280x768/12.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/samples/1280x768/12.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/samples/profile.html)
12:36:16	22933/22933	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-5995%22	http://www.urbanui.com/serein/template/images/samples/300x300/6.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/samples/300x300/6.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/samples/news-grid.html)
12:36:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Apr%202019%2007:06:17%20GMT	http://www.urbanui.com/serein/template/demo/vertical-default-light/node_modules/owl-carousel-2/assets/owl.carousel.min.css	C:/vendor/vendor/www.urbanui.com/serein/template/demo/vertical-default-light/node_modules/owl-carousel-2/assets/owl.carousel.min.css	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/samples/pricing-table.html)
12:36:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Apr%202019%2007:06:18%20GMT	http://www.urbanui.com/serein/template/demo/vertical-default-light/node_modules/owl-carousel-2/assets/owl.theme.default.min.css	C:/vendor/vendor/www.urbanui.com/serein/template/demo/vertical-default-light/node_modules/owl-carousel-2/assets/owl.theme.default.min.css	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/samples/pricing-table.html)
12:36:19	15195/15195	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-3b5b%22	http://www.urbanui.com/serein/template/images/faces/face20.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/faces/face20.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/email.html)
12:36:23	14465/14465	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-3881%22	http://www.urbanui.com/serein/template/images/faces/face25.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/faces/face25.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/email.html)
12:36:24	12433/12433	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-3091%22	http://www.urbanui.com/serein/template/images/faces/face10.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/faces/face10.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/email.html)
12:36:24	11141/11141	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-2b85%22	http://www.urbanui.com/serein/template/images/faces/face11.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/faces/face11.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/email.html)
12:36:25	1840/1840	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-730%22	http://www.urbanui.com/serein/template/js/calendar.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/calendar.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/calendar.html)
12:36:26	25842/25842	---MCZ	200	added ('OK')	text/css	etag:W/%225bab8a32-64f2%22	http://www.urbanui.com/serein/template/vendors/lightgallery/css/lightgallery.css	C:/vendor/vendor/www.urbanui.com/serein/template/vendors/lightgallery/css/lightgallery.css	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/gallery.html)
12:36:44	83895/83895	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-147b7%22	http://www.urbanui.com/serein/template/images/samples/1280x768/3.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/samples/1280x768/3.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:01	95424/95424	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-174c0%22	http://www.urbanui.com/serein/template/images/samples/1280x768/7.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/samples/1280x768/7.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:12	316673/316673	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-4d501%22	http://www.urbanui.com/serein/template/images/samples/1280x768/1.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/samples/1280x768/1.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:18	347801/347801	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-54e99%22	http://www.urbanui.com/serein/template/images/samples/1280x768/2.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/samples/1280x768/2.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:25	340860/340860	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-5337c%22	http://www.urbanui.com/serein/template/images/samples/1280x768/4.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/samples/1280x768/4.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:29	102431/102431	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-1901f%22	http://www.urbanui.com/serein/template/images/samples/1280x768/9.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/samples/1280x768/9.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:34	95609/95609	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-17579%22	http://www.urbanui.com/serein/template/images/samples/1280x768/10.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/samples/1280x768/10.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:35	1754/1754	---M--	200	added ('OK')	image/png	etag:%225bab8a31-6da%22	http://www.urbanui.com/serein/template/images/lightbox/play-button.png	C:/vendor/vendor/www.urbanui.com/serein/template/images/lightbox/play-button.png	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:37	230263/230263	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-38377%22	http://www.urbanui.com/serein/template/images/samples/1280x768/8.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/samples/1280x768/8.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:42	79637/79637	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-13715%22	http://www.urbanui.com/serein/template/images/lightbox/thumb-v-y-1.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/lightbox/thumb-v-y-1.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:47	49594/49594	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a32-c1ba%22	http://www.urbanui.com/serein/template/vendors/lightgallery/js/lightgallery-all.min.js	C:/vendor/vendor/www.urbanui.com/serein/template/vendors/lightgallery/js/lightgallery-all.min.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:48	397/397	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-18d%22	http://www.urbanui.com/serein/template/js/light-gallery.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/light-gallery.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Apr%202019%2007:07:48%20GMT	http://www.urbanui.com/serein/template/demo/vertical-default-light/js/codeEditor.js	C:/vendor/vendor/www.urbanui.com/serein/template/demo/vertical-default-light/js/codeEditor.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/documentation/documentation.html)
12:37:49	78634/78634	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-1332a%22	http://www.urbanui.com/serein/template/images/lightbox/thumb-v-v-1.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/lightbox/thumb-v-v-1.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Apr%202019%2007:07:49%20GMT	http://www.urbanui.com/serein/template/demo/vertical-default-light/js/tabs.js	C:/vendor/vendor/www.urbanui.com/serein/template/demo/vertical-default-light/js/tabs.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/documentation/documentation.html)
12:37:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Apr%202019%2007:07:50%20GMT	http://www.urbanui.com/serein/template/demo/vertical-default-light/js/documentation.js	C:/vendor/vendor/www.urbanui.com/serein/template/demo/vertical-default-light/js/documentation.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/documentation/documentation.html)
12:37:50	101969/101969	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-18e51%22	http://www.urbanui.com/serein/template/images/lightbox/thumb-v-y-2.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/lightbox/thumb-v-y-2.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:51	11746/11746	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-2de2%22	http://www.urbanui.com/serein/template/images/faces/face9.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/faces/face9.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/)
12:37:55	12222/12222	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-2fbe%22	http://www.urbanui.com/serein/template/images/faces/face6.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/faces/face6.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/)
12:37:57	491/491	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-1eb%22	http://www.urbanui.com/serein/template/js/paginate.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/paginate.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/ui-features/pagination.html)
12:37:59	242422/242422	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-3b2f6%22	http://www.urbanui.com/serein/template/images/samples/1280x768/11.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/samples/1280x768/11.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:59	174615/174615	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a32-2aa17%22	http://www.urbanui.com/serein/template/vendors/js/vendor.bundle.base.js	C:/vendor/vendor/www.urbanui.com/serein/template/vendors/js/vendor.bundle.base.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/)
12:38:01	807/807	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a31-327%22	http://www.urbanui.com/serein/template/js/popover.js	C:/vendor/vendor/www.urbanui.com/serein/template/js/popover.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/ui-features/tooltips.html)
12:38:02	33549/33549	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-830d%22	http://www.urbanui.com/serein/template/images/samples/300x300/15.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/samples/300x300/15.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/ui-features/tabs.html)
12:38:03	24560/24560	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-5ff0%22	http://www.urbanui.com/serein/template/images/samples/300x300/5.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/samples/300x300/5.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/ui-features/tabs.html)
12:38:15	165567/165567	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-286bf%22	http://www.urbanui.com/serein/template/images/auth/login-bg.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/auth/login-bg.jpg	(from http://www.urbanui.com/serein/template/css/vertical-layout-light/style.css)
12:38:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Apr%202019%2007:08:16%20GMT	http://www.urbanui.com/serein/template/images/file-icons/dropify-icon-small.png	C:/vendor/vendor/www.urbanui.com/serein/template/images/file-icons/dropify-icon-small.f4.delayed	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/forms/dropify.html)
12:38:16	89246/89246	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-15c9e%22	http://www.urbanui.com/serein/template/images/carousel/banner_6.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/carousel/banner_6.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/ui-features/carousel.html)
12:38:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Apr%202019%2007:08:16%20GMT	http://www.urbanui.com/serein/template/images/file-icons/dropify-icon-large.png	C:/vendor/vendor/www.urbanui.com/serein/template/images/file-icons/dropify-icon-large.png	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/forms/dropify.html)
12:38:19	16574/16574	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2240be-576c63d7187f3%22	http://www.urbanui.com/serein/template/vendors/summernote/dist/font/summernote.eot?0d0d5fac99cc8774d89eb08b1a8323c4	C:/vendor/vendor/www.urbanui.com/serein/template/vendors/summernote/dist/font/summernote291f.eot	(from http://www.urbanui.com/serein/template/vendors/summernote/dist/summernote-bs4.css)
12:38:20	16574/16574	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2240be-576c63d7187f3%22	http://www.urbanui.com/serein/template/vendors/summernote/dist/font/summernote.eot?	C:/vendor/vendor/www.urbanui.com/serein/template/vendors/summernote/dist/font/summernoted41d.eot	(from http://www.urbanui.com/serein/template/vendors/summernote/dist/summernote-bs4.css)
12:38:21	10196/10196	---M--	200	added ('OK')	application/font-woff	etag:%2227d4-576c63d7187f3%22	http://www.urbanui.com/serein/template/vendors/summernote/dist/font/summernote.woff?0d0d5fac99cc8774d89eb08b1a8323c4	C:/vendor/vendor/www.urbanui.com/serein/template/vendors/summernote/dist/font/summernote291f.woff	(from http://www.urbanui.com/serein/template/vendors/summernote/dist/summernote-bs4.css)
12:38:26	17456/17456	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-4430%22	http://www.urbanui.com/serein/template/images/samples/300x300/7.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/samples/300x300/7.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/samples/portfolio.html)
12:38:27	102813/102813	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bab8a32-1919d%22	http://www.urbanui.com/serein/template/vendors/summernote/dist/summernote-bs4.min.js	C:/vendor/vendor/www.urbanui.com/serein/template/vendors/summernote/dist/summernote-bs4.min.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/forms/text_editor.html)
12:38:29	13581/13581	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-350d%22	http://www.urbanui.com/serein/template/images/faces/face23.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/faces/face23.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/email.html)
12:38:29	4526/4526	---M--	200	added ('OK')	image/png	etag:%225bab8a32-11ae%22	http://www.urbanui.com/serein/template/vendors/lightgallery/img/video-play.png	C:/vendor/vendor/www.urbanui.com/serein/template/vendors/lightgallery/img/video-play.png	(from http://www.urbanui.com/serein/template/vendors/lightgallery/css/lightgallery.css)
12:38:30	5177/5177	---M--	200	added ('OK')	image/png	etag:%225bab8a32-1439%22	http://www.urbanui.com/serein/template/vendors/lightgallery/img/youtube-play.png	C:/vendor/vendor/www.urbanui.com/serein/template/vendors/lightgallery/img/youtube-play.png	(from http://www.urbanui.com/serein/template/vendors/lightgallery/css/lightgallery.css)
12:38:30	4178/4178	---M--	200	added ('OK')	image/gif	etag:%225bab8a32-1052%22	http://www.urbanui.com/serein/template/vendors/lightgallery/img/loading.gif	C:/vendor/vendor/www.urbanui.com/serein/template/vendors/lightgallery/img/loading.gif	(from http://www.urbanui.com/serein/template/vendors/lightgallery/css/lightgallery.css)
12:38:35	229448/229448	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-38048%22	http://www.urbanui.com/serein/template/images/carousel/banner_4.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/carousel/banner_4.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/ui-features/carousel.html)
12:38:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Apr%202019%2007:08:37%20GMT	http://www.urbanui.com/serein/template/demo/vertical-default-light/js/tooltips.js	C:/vendor/vendor/www.urbanui.com/serein/template/demo/vertical-default-light/js/tooltips.js	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/documentation/documentation.html)
12:38:44	84329/84329	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-14969%22	http://www.urbanui.com/serein/template/images/lightbox/thumb-v-v-2.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/lightbox/thumb-v-v-2.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/gallery.html)
12:38:51	139219/139219	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-21fd3%22	http://www.urbanui.com/serein/template/images/samples/1280x768/6.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/samples/1280x768/6.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/apps/gallery.html)
12:38:51	339889/339889	---M--	200	added ('OK')	image/jpeg	etag:%225bab8a31-52fb1%22	http://www.urbanui.com/serein/template/images/carousel/banner_9.jpg	C:/vendor/vendor/www.urbanui.com/serein/template/images/carousel/banner_9.jpg	(from http://www.urbanui.com/serein/template/demo/vertical-default-light/pages/ui-features/carousel.html)
12:38:53	5428/5428	---M--	200	added ('OK')	image/png	etag:%225bab8a32-1534%22	http://www.urbanui.com/serein/template/vendors/lightgallery/img/vimeo-play.png	C:/vendor/vendor/www.urbanui.com/serein/template/vendors/lightgallery/img/vimeo-play.png	(from http://www.urbanui.com/serein/template/vendors/lightgallery/css/lightgallery.css)
